,reference,deformed
4.660320641282565,1.3033719563827686e-09,0.4219059834272948
4.6647294589178365,3.2430817919724556e-10,0.39288670410036813
4.669138276553106,7.723954603757671e-11,0.36043915419665196
4.673547094188377,1.760811000915328e-11,0.32558808522547095
4.677955911823648,3.842164356909243e-12,0.2894640491705893
4.682364729458918,8.024689829202956e-13,0.2532012933273622
4.686773547094189,1.6042374670565343e-13,0.2178412560849217
4.691182364729459,3.0697012578039336e-14,0.18426142459681633
4.69559118236473,5.6222429611426255e-15,0.1531384785563757
4.7,9.856168976947985e-16,0.12494334589226884
