,reference,deformed
4.655911823647295,5.013859881128287e-09,0.4643016715104127
4.660320641282565,1.3033719563827686e-09,0.47795843440389696
4.6647294589178365,3.2430817919724556e-10,0.483720790172841
4.669138276553106,7.723954603757671e-11,0.48133689695285387
4.673547094188377,1.760811000915328e-11,0.4709104331126393
4.677955911823648,3.842164356909243e-12,0.4528101182554082
4.682364729458918,8.024689829202956e-13,0.42761907623150747
4.686773547094189,1.6042374670565343e-13,0.3961375170242087
4.691182364729459,3.0697012578039336e-14,0.3594199506760467
4.69559118236473,5.6222429611426255e-15,0.31880662469587995
4.7,9.856168976947985e-16,0.2759070584149785
